stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
7095,L1,M1-1,Changement_Format,2025-02-21 18:53:01.240844,2025-02-21 19:43:01.240844,50,Changement_Format sur M1-1,OP5,True
7096,L1,M1-2,Reglage,2025-02-21 06:32:01.240844,2025-02-21 07:00:01.240844,28,Reglage sur M1-2,OP8,True
7097,L2,M2-2,Attente_Materiel,2025-02-21 07:00:01.240844,2025-02-21 07:37:01.240844,37,Attente_Materiel sur M2-2,OP8,True
7098,L2,M2-3,Bourrage,2025-02-21 16:49:01.240844,2025-02-21 17:09:01.240844,20,Bourrage sur M2-3,OP4,True
7099,L2,M2-3,Changement_Format,2025-02-21 19:36:01.240844,2025-02-21 20:08:01.240844,32,Changement_Format sur M2-3,OP5,True
7100,L3,M3-1,Reglage,2025-02-21 05:09:01.240844,2025-02-21 05:26:01.240844,17,Reglage sur M3-1,OP10,True
7101,L3,M3-1,Attente_Operateur,2025-02-21 11:59:01.240844,2025-02-21 12:16:01.240844,17,Attente_Operateur sur M3-1,OP2,True
7102,L3,M3-2,Panne_Electrique,2025-02-21 04:36:01.240844,2025-02-21 05:06:01.240844,30,Panne_Electrique sur M3-2,OP9,True
7103,L3,M3-1,Changement_Format,2025-02-21 18:25:01.240844,2025-02-21 19:29:01.240844,64,Changement_Format sur M3-1,OP3,True
7104,L3,M3-1,Panne_Mecanique,2025-02-21 11:07:01.240844,2025-02-21 13:22:01.240844,135,Panne_Mecanique sur M3-1,OP3,True
7105,L3,M3-1,Panne_Mecanique,2025-02-21 10:18:01.240844,2025-02-21 12:38:01.240844,140,Panne_Mecanique sur M3-1,OP2,True
7106,L3,M3-2,Probleme_Qualite,2025-02-21 15:43:01.240844,2025-02-21 16:58:01.240844,75,Probleme_Qualite sur M3-2,OP10,True
7107,L3,M3-1,Probleme_Qualite,2025-02-21 08:03:01.240844,2025-02-21 09:39:01.240844,96,Probleme_Qualite sur M3-1,OP8,True
7108,L3,M3-1,Panne_Mecanique,2025-02-21 15:28:01.240844,2025-02-21 16:36:01.240844,68,Panne_Mecanique sur M3-1,OP4,True
7109,L3,M3-1,Nettoyage,2025-02-21 10:10:01.240844,2025-02-21 10:26:01.240844,16,Nettoyage sur M3-1,OP4,True
7110,L3,M3-2,Attente_Materiel,2025-02-21 15:30:01.240844,2025-02-21 16:11:01.240844,41,Attente_Materiel sur M3-2,OP4,True
7111,L1,M1-1,Attente_Operateur,2025-02-22 08:26:01.240844,2025-02-22 08:31:01.240844,5,Attente_Operateur sur M1-1,OP8,True
7112,L1,M1-2,Attente_Materiel,2025-02-22 06:03:01.240844,2025-02-22 06:48:01.240844,45,Attente_Materiel sur M1-2,OP5,True
7113,L1,M1-1,Attente_Materiel,2025-02-22 18:20:01.240844,2025-02-22 18:45:01.240844,25,Attente_Materiel sur M1-1,OP10,True
7114,L1,M1-2,Panne_Mecanique,2025-02-22 06:26:01.240844,2025-02-22 08:47:01.240844,141,Panne_Mecanique sur M1-2,OP9,True
7115,L1,M1-1,Nettoyage,2025-02-22 13:56:01.240844,2025-02-22 14:19:01.240844,23,Nettoyage sur M1-1,OP13,True
7116,L1,M1-1,Changement_Format,2025-02-22 19:21:01.240844,2025-02-22 19:55:01.240844,34,Changement_Format sur M1-1,OP1,True
7117,L1,M1-2,Nettoyage,2025-02-22 10:28:01.240844,2025-02-22 11:01:01.240844,33,Nettoyage sur M1-2,OP8,True
7118,L1,M1-3,Panne_Mecanique,2025-02-22 16:26:01.240844,2025-02-22 17:01:01.240844,35,Panne_Mecanique sur M1-3,OP13,True
7119,L1,M1-2,Nettoyage,2025-02-22 19:46:01.240844,2025-02-22 20:03:01.240844,17,Nettoyage sur M1-2,OP10,True
7120,L2,M2-1,Maintenance_Preventive,2025-02-22 08:21:01.240844,2025-02-22 11:59:01.240844,218,Maintenance_Preventive sur M2-1,OP11,True
7121,L2,M2-3,Bourrage,2025-02-22 20:01:01.240844,2025-02-22 20:11:01.240844,10,Bourrage sur M2-3,OP4,True
7122,L2,M2-4,Attente_Operateur,2025-02-22 06:33:01.240844,2025-02-22 06:49:01.240844,16,Attente_Operateur sur M2-4,OP3,True
7123,L2,M2-2,Attente_Materiel,2025-02-22 15:59:01.240844,2025-02-22 16:21:01.240844,22,Attente_Materiel sur M2-2,OP14,True
7124,L2,M2-2,Probleme_Qualite,2025-02-22 13:43:01.240844,2025-02-22 15:24:01.240844,101,Probleme_Qualite sur M2-2,OP1,True
7125,L2,M2-1,Panne_Mecanique,2025-02-22 06:05:01.240844,2025-02-22 08:10:01.240844,125,Panne_Mecanique sur M2-1,OP10,True
7126,L2,M2-1,Reglage,2025-02-22 10:56:01.240844,2025-02-22 11:04:01.240844,8,Reglage sur M2-1,OP5,True
7127,L2,M2-2,Attente_Operateur,2025-02-22 18:12:01.240844,2025-02-22 18:33:01.240844,21,Attente_Operateur sur M2-2,OP8,True
7128,L3,M3-1,Attente_Materiel,2025-02-22 14:16:01.240844,2025-02-22 14:53:01.240844,37,Attente_Materiel sur M3-1,OP1,True
7129,L3,M3-2,Panne_Mecanique,2025-02-22 19:36:01.240844,2025-02-22 21:57:01.240844,141,Panne_Mecanique sur M3-2,OP5,True
7130,L3,M3-1,Attente_Materiel,2025-02-22 16:22:01.240844,2025-02-22 16:37:01.240844,15,Attente_Materiel sur M3-1,OP10,True
7131,L3,M3-2,Maintenance_Preventive,2025-02-22 05:39:01.240844,2025-02-22 09:36:01.240844,237,Maintenance_Preventive sur M3-2,OP3,True
7132,L3,M3-1,Panne_Mecanique,2025-02-22 06:34:01.240844,2025-02-22 07:07:01.240844,33,Panne_Mecanique sur M3-1,OP8,True
7133,L3,M3-2,Bourrage,2025-02-22 12:57:01.240844,2025-02-22 13:10:01.240844,13,Bourrage sur M3-2,OP5,True
7134,L3,M3-2,Reglage,2025-02-22 19:36:01.240844,2025-02-22 19:57:01.240844,21,Reglage sur M3-2,OP10,True
7135,L3,M3-2,Reglage,2025-02-22 05:24:01.240844,2025-02-22 05:29:01.240844,5,Reglage sur M3-2,OP11,True
7136,L3,M3-2,Panne_Electrique,2025-02-22 07:43:01.240844,2025-02-22 08:24:01.240844,41,Panne_Electrique sur M3-2,OP7,True
7137,L3,M3-1,Nettoyage,2025-02-22 06:30:01.240844,2025-02-22 07:11:01.240844,41,Nettoyage sur M3-1,OP5,True
7138,L3,M3-1,Reglage,2025-02-22 08:18:01.240844,2025-02-22 08:40:01.240844,22,Reglage sur M3-1,OP4,True
7139,L3,M3-1,Bourrage,2025-02-22 09:40:01.240844,2025-02-22 09:48:01.240844,8,Bourrage sur M3-1,OP3,True
7140,L1,M1-2,Bourrage,2025-02-25 16:35:01.240844,2025-02-25 16:56:01.240844,21,Bourrage sur M1-2,OP7,True
7141,L1,M1-1,Maintenance_Preventive,2025-02-25 04:56:01.240844,2025-02-25 07:40:01.240844,164,Maintenance_Preventive sur M1-1,OP3,True
7142,L1,M1-2,Bourrage,2025-02-25 18:16:01.240844,2025-02-25 18:37:01.240844,21,Bourrage sur M1-2,OP11,True
7143,L1,M1-1,Attente_Operateur,2025-02-25 17:21:01.240844,2025-02-25 17:47:01.240844,26,Attente_Operateur sur M1-1,OP14,True
7144,L1,M1-1,Attente_Operateur,2025-02-25 16:09:01.240844,2025-02-25 16:31:01.240844,22,Attente_Operateur sur M1-1,OP4,True
7145,L1,M1-2,Attente_Operateur,2025-02-25 08:27:01.240844,2025-02-25 08:37:01.240844,10,Attente_Operateur sur M1-2,OP3,True
7146,L1,M1-3,Nettoyage,2025-02-25 10:16:01.240844,2025-02-25 10:49:01.240844,33,Nettoyage sur M1-3,OP12,True
7147,L1,M1-2,Reglage,2025-02-25 17:36:01.240844,2025-02-25 17:41:01.240844,5,Reglage sur M1-2,OP14,True
7148,L1,M1-3,Attente_Operateur,2025-02-25 09:22:01.240844,2025-02-25 09:30:01.240844,8,Attente_Operateur sur M1-3,OP11,True
7149,L1,M1-1,Probleme_Qualite,2025-02-25 06:07:01.240844,2025-02-25 07:23:01.240844,76,Probleme_Qualite sur M1-1,OP13,True
7150,L1,M1-2,Panne_Mecanique,2025-02-25 06:46:01.240844,2025-02-25 07:48:01.240844,62,Panne_Mecanique sur M1-2,OP5,True
7151,L2,M2-3,Reglage,2025-02-25 05:40:01.240844,2025-02-25 06:07:01.240844,27,Reglage sur M2-3,OP13,True
7152,L2,M2-2,Bourrage,2025-02-25 15:57:01.240844,2025-02-25 16:07:01.240844,10,Bourrage sur M2-2,OP1,True
7153,L2,M2-1,Nettoyage,2025-02-25 19:31:01.240844,2025-02-25 20:11:01.240844,40,Nettoyage sur M2-1,OP3,True
7154,L2,M2-3,Attente_Operateur,2025-02-25 19:14:01.240844,2025-02-25 19:32:01.240844,18,Attente_Operateur sur M2-3,OP4,True
7155,L2,M2-1,Attente_Operateur,2025-02-25 18:16:01.240844,2025-02-25 18:39:01.240844,23,Attente_Operateur sur M2-1,OP2,True
7156,L2,M2-2,Probleme_Qualite,2025-02-25 19:43:01.240844,2025-02-25 21:22:01.240844,99,Probleme_Qualite sur M2-2,OP3,True
7157,L2,M2-2,Attente_Operateur,2025-02-25 07:22:01.240844,2025-02-25 07:43:01.240844,21,Attente_Operateur sur M2-2,OP9,True
7158,L2,M2-3,Changement_Format,2025-02-25 05:14:01.240844,2025-02-25 05:48:01.240844,34,Changement_Format sur M2-3,OP8,True
7159,L2,M2-1,Attente_Materiel,2025-02-25 09:32:01.240844,2025-02-25 09:42:01.240844,10,Attente_Materiel sur M2-1,OP13,True
7160,L2,M2-1,Reglage,2025-02-25 10:22:01.240844,2025-02-25 10:38:01.240844,16,Reglage sur M2-1,OP13,True
7161,L2,M2-4,Bourrage,2025-02-25 13:47:01.240844,2025-02-25 13:58:01.240844,11,Bourrage sur M2-4,OP13,True
7162,L2,M2-2,Reglage,2025-02-25 07:12:01.240844,2025-02-25 07:27:01.240844,15,Reglage sur M2-2,OP12,True
7163,L3,M3-1,Reglage,2025-02-25 08:43:01.240844,2025-02-25 08:51:01.240844,8,Reglage sur M3-1,OP4,True
7164,L3,M3-1,Changement_Format,2025-02-25 15:58:01.240844,2025-02-25 16:39:01.240844,41,Changement_Format sur M3-1,OP11,True
7165,L3,M3-1,Changement_Format,2025-02-25 13:04:01.240844,2025-02-25 13:46:01.240844,42,Changement_Format sur M3-1,OP11,True
7166,L3,M3-2,Maintenance_Preventive,2025-02-25 04:27:01.240844,2025-02-25 08:22:01.240844,235,Maintenance_Preventive sur M3-2,OP6,True
7167,L3,M3-1,Reglage,2025-02-25 11:09:01.240844,2025-02-25 11:36:01.240844,27,Reglage sur M3-1,OP5,True
7168,L3,M3-2,Attente_Operateur,2025-02-25 16:57:01.240844,2025-02-25 17:19:01.240844,22,Attente_Operateur sur M3-2,OP8,True
7169,L1,M1-2,Maintenance_Preventive,2025-02-26 11:19:01.240844,2025-02-26 14:57:01.240844,218,Maintenance_Preventive sur M1-2,OP12,True
7170,L1,M1-2,Reglage,2025-02-26 18:33:01.240844,2025-02-26 18:53:01.240844,20,Reglage sur M1-2,OP8,True
7171,L1,M1-1,Bourrage,2025-02-26 17:55:01.240844,2025-02-26 18:14:01.240844,19,Bourrage sur M1-1,OP9,True
7172,L1,M1-3,Probleme_Qualite,2025-02-26 12:08:01.240844,2025-02-26 12:31:01.240844,23,Probleme_Qualite sur M1-3,OP2,True
7173,L1,M1-2,Panne_Mecanique,2025-02-26 14:12:01.240844,2025-02-26 16:40:01.240844,148,Panne_Mecanique sur M1-2,OP14,True
7174,L1,M1-2,Attente_Materiel,2025-02-26 17:55:01.240844,2025-02-26 18:29:01.240844,34,Attente_Materiel sur M1-2,OP11,True
7175,L1,M1-1,Nettoyage,2025-02-26 12:53:01.240844,2025-02-26 13:31:01.240844,38,Nettoyage sur M1-1,OP14,True
7176,L2,M2-4,Panne_Mecanique,2025-02-26 15:40:01.240844,2025-02-26 16:58:01.240844,78,Panne_Mecanique sur M2-4,OP3,True
7177,L2,M2-3,Changement_Format,2025-02-26 08:32:01.240844,2025-02-26 09:53:01.240844,81,Changement_Format sur M2-3,OP5,True
7178,L2,M2-2,Panne_Electrique,2025-02-26 08:08:01.240844,2025-02-26 08:29:01.240844,21,Panne_Electrique sur M2-2,OP13,True
7179,L2,M2-2,Maintenance_Preventive,2025-02-26 16:48:01.240844,2025-02-26 18:24:01.240844,96,Maintenance_Preventive sur M2-2,OP9,True
7180,L2,M2-1,Attente_Materiel,2025-02-26 05:01:01.240844,2025-02-26 05:31:01.240844,30,Attente_Materiel sur M2-1,OP7,True
7181,L2,M2-3,Panne_Electrique,2025-02-26 05:36:01.240844,2025-02-26 06:02:01.240844,26,Panne_Electrique sur M2-3,OP13,True
7182,L2,M2-1,Probleme_Qualite,2025-02-26 16:10:01.240844,2025-02-26 16:57:01.240844,47,Probleme_Qualite sur M2-1,OP6,True
7183,L3,M3-2,Changement_Format,2025-02-26 10:39:01.240844,2025-02-26 12:16:01.240844,97,Changement_Format sur M3-2,OP12,True
7184,L3,M3-1,Maintenance_Preventive,2025-02-26 14:11:01.240844,2025-02-26 17:35:01.240844,204,Maintenance_Preventive sur M3-1,OP10,True
7185,L3,M3-1,Panne_Electrique,2025-02-26 08:01:01.240844,2025-02-26 08:59:01.240844,58,Panne_Electrique sur M3-1,OP12,True
7186,L3,M3-2,Panne_Mecanique,2025-02-26 15:35:01.240844,2025-02-26 17:14:01.240844,99,Panne_Mecanique sur M3-2,OP11,True
7187,L1,M1-2,Attente_Operateur,2025-02-27 20:10:01.240844,2025-02-27 20:17:01.240844,7,Attente_Operateur sur M1-2,OP10,True
7188,L1,M1-1,Changement_Format,2025-02-27 11:04:01.240844,2025-02-27 11:58:01.240844,54,Changement_Format sur M1-1,OP14,True
7189,L1,M1-2,Panne_Mecanique,2025-02-27 05:03:01.240844,2025-02-27 07:42:01.240844,159,Panne_Mecanique sur M1-2,OP1,True
7190,L1,M1-1,Panne_Mecanique,2025-02-27 11:55:01.240844,2025-02-27 12:48:01.240844,53,Panne_Mecanique sur M1-1,OP13,True
7191,L1,M1-2,Bourrage,2025-02-27 11:06:01.240844,2025-02-27 11:27:01.240844,21,Bourrage sur M1-2,OP12,True
7192,L1,M1-2,Changement_Format,2025-02-27 12:44:01.240844,2025-02-27 13:20:01.240844,36,Changement_Format sur M1-2,OP10,True
7193,L1,M1-3,Changement_Format,2025-02-27 16:15:01.240844,2025-02-27 18:14:01.240844,119,Changement_Format sur M1-3,OP10,True
7194,L1,M1-2,Nettoyage,2025-02-27 16:41:01.240844,2025-02-27 17:11:01.240844,30,Nettoyage sur M1-2,OP2,True
7195,L1,M1-2,Bourrage,2025-02-27 16:54:01.240844,2025-02-27 17:09:01.240844,15,Bourrage sur M1-2,OP2,True
7196,L1,M1-1,Probleme_Qualite,2025-02-27 05:10:01.240844,2025-02-27 07:09:01.240844,119,Probleme_Qualite sur M1-1,OP1,True
7197,L1,M1-3,Attente_Operateur,2025-02-27 08:10:01.240844,2025-02-27 08:21:01.240844,11,Attente_Operateur sur M1-3,OP11,True
7198,L1,M1-2,Changement_Format,2025-02-27 10:58:01.240844,2025-02-27 11:50:01.240844,52,Changement_Format sur M1-2,OP2,True
7199,L2,M2-1,Reglage,2025-02-27 07:04:01.240844,2025-02-27 07:15:01.240844,11,Reglage sur M2-1,OP2,True
7200,L2,M2-3,Attente_Operateur,2025-02-27 11:22:01.240844,2025-02-27 11:37:01.240844,15,Attente_Operateur sur M2-3,OP3,True
7201,L2,M2-1,Panne_Electrique,2025-02-27 13:45:01.240844,2025-02-27 13:58:01.240844,13,Panne_Electrique sur M2-1,OP12,True
7202,L2,M2-1,Attente_Operateur,2025-02-27 16:34:01.240844,2025-02-27 16:41:01.240844,7,Attente_Operateur sur M2-1,OP10,True
7203,L2,M2-3,Panne_Electrique,2025-02-27 06:59:01.240844,2025-02-27 07:51:01.240844,52,Panne_Electrique sur M2-3,OP7,True
7204,L2,M2-4,Changement_Format,2025-02-27 13:48:01.240844,2025-02-27 14:54:01.240844,66,Changement_Format sur M2-4,OP12,True
7205,L2,M2-4,Nettoyage,2025-02-27 14:49:01.240844,2025-02-27 15:07:01.240844,18,Nettoyage sur M2-4,OP8,True
7206,L2,M2-2,Nettoyage,2025-02-27 07:41:01.240844,2025-02-27 08:19:01.240844,38,Nettoyage sur M2-2,OP9,True
7207,L2,M2-2,Reglage,2025-02-27 13:55:01.240844,2025-02-27 14:24:01.240844,29,Reglage sur M2-2,OP14,True
7208,L2,M2-3,Probleme_Qualite,2025-02-27 06:53:01.240844,2025-02-27 08:25:01.240844,92,Probleme_Qualite sur M2-3,OP4,True
7209,L2,M2-3,Maintenance_Preventive,2025-02-27 10:34:01.240844,2025-02-27 11:51:01.240844,77,Maintenance_Preventive sur M2-3,OP7,True
7210,L2,M2-3,Maintenance_Preventive,2025-02-27 10:08:01.240844,2025-02-27 12:44:01.240844,156,Maintenance_Preventive sur M2-3,OP13,True
7211,L3,M3-2,Nettoyage,2025-02-27 14:48:01.240844,2025-02-27 15:32:01.240844,44,Nettoyage sur M3-2,OP9,True
7212,L3,M3-1,Bourrage,2025-02-27 18:30:01.240844,2025-02-27 18:36:01.240844,6,Bourrage sur M3-1,OP2,True
7213,L3,M3-1,Attente_Materiel,2025-02-27 14:38:01.240844,2025-02-27 15:14:01.240844,36,Attente_Materiel sur M3-1,OP11,True
7214,L3,M3-1,Attente_Materiel,2025-02-27 10:24:01.240844,2025-02-27 11:16:01.240844,52,Attente_Materiel sur M3-1,OP5,True
7215,L3,M3-2,Attente_Materiel,2025-02-27 07:42:01.240844,2025-02-27 08:31:01.240844,49,Attente_Materiel sur M3-2,OP9,True
7216,L3,M3-1,Changement_Format,2025-02-27 13:54:01.240844,2025-02-27 14:28:01.240844,34,Changement_Format sur M3-1,OP7,True
7217,L3,M3-2,Changement_Format,2025-02-27 16:18:01.240844,2025-02-27 17:37:01.240844,79,Changement_Format sur M3-2,OP5,True
7218,L3,M3-2,Attente_Operateur,2025-02-27 08:12:01.240844,2025-02-27 08:36:01.240844,24,Attente_Operateur sur M3-2,OP5,True
7219,L1,M1-1,Attente_Operateur,2025-02-28 06:38:01.240844,2025-02-28 06:59:01.240844,21,Attente_Operateur sur M1-1,OP10,True
7220,L1,M1-3,Bourrage,2025-02-28 19:50:01.240844,2025-02-28 20:04:01.240844,14,Bourrage sur M1-3,OP1,True
7221,L1,M1-2,Bourrage,2025-02-28 07:40:01.240844,2025-02-28 07:49:01.240844,9,Bourrage sur M1-2,OP7,True
7222,L1,M1-3,Panne_Electrique,2025-02-28 09:24:01.240844,2025-02-28 10:53:01.240844,89,Panne_Electrique sur M1-3,OP1,True
7223,L1,M1-2,Nettoyage,2025-02-28 06:05:01.240844,2025-02-28 06:41:01.240844,36,Nettoyage sur M1-2,OP12,True
7224,L1,M1-1,Changement_Format,2025-02-28 09:01:01.240844,2025-02-28 10:56:01.240844,115,Changement_Format sur M1-1,OP7,True
7225,L1,M1-1,Nettoyage,2025-02-28 05:12:01.240844,2025-02-28 05:42:01.240844,30,Nettoyage sur M1-1,OP6,True
7226,L2,M2-2,Reglage,2025-02-28 08:35:01.240844,2025-02-28 08:42:01.240844,7,Reglage sur M2-2,OP13,True
7227,L2,M2-2,Probleme_Qualite,2025-02-28 10:49:01.240844,2025-02-28 12:33:01.240844,104,Probleme_Qualite sur M2-2,OP10,True
7228,L2,M2-4,Panne_Mecanique,2025-02-28 08:50:01.240844,2025-02-28 09:37:01.240844,47,Panne_Mecanique sur M2-4,OP7,True
7229,L2,M2-4,Bourrage,2025-02-28 14:03:01.240844,2025-02-28 14:11:01.240844,8,Bourrage sur M2-4,OP6,True
7230,L2,M2-3,Bourrage,2025-02-28 07:50:01.240844,2025-02-28 07:59:01.240844,9,Bourrage sur M2-3,OP4,True
7231,L2,M2-4,Changement_Format,2025-02-28 04:41:01.240844,2025-02-28 05:30:01.240844,49,Changement_Format sur M2-4,OP11,True
7232,L3,M3-2,Nettoyage,2025-02-28 07:56:01.240844,2025-02-28 08:31:01.240844,35,Nettoyage sur M3-2,OP13,True
7233,L3,M3-1,Reglage,2025-02-28 19:03:01.240844,2025-02-28 19:18:01.240844,15,Reglage sur M3-1,OP13,True
7234,L3,M3-1,Maintenance_Preventive,2025-02-28 08:53:01.240844,2025-02-28 11:35:01.240844,162,Maintenance_Preventive sur M3-1,OP7,True
7235,L3,M3-2,Panne_Mecanique,2025-02-28 11:05:01.240844,2025-02-28 13:06:01.240844,121,Panne_Mecanique sur M3-2,OP8,True
7236,L3,M3-1,Attente_Materiel,2025-02-28 13:58:01.240844,2025-02-28 14:42:01.240844,44,Attente_Materiel sur M3-1,OP9,True
7237,L3,M3-1,Attente_Materiel,2025-02-28 20:17:01.240844,2025-02-28 20:30:01.240844,13,Attente_Materiel sur M3-1,OP9,True
7238,L1,M1-3,Bourrage,2025-03-01 15:15:01.240844,2025-03-01 15:38:01.240844,23,Bourrage sur M1-3,OP10,True
7239,L1,M1-2,Panne_Mecanique,2025-03-01 13:00:01.240844,2025-03-01 14:13:01.240844,73,Panne_Mecanique sur M1-2,OP6,True
7240,L1,M1-1,Bourrage,2025-03-01 19:57:01.240844,2025-03-01 20:16:01.240844,19,Bourrage sur M1-1,OP2,True
7241,L1,M1-2,Reglage,2025-03-01 18:30:01.240844,2025-03-01 18:37:01.240844,7,Reglage sur M1-2,OP7,True
7242,L1,M1-1,Nettoyage,2025-03-01 14:46:01.240844,2025-03-01 15:27:01.240844,41,Nettoyage sur M1-1,OP13,True
7243,L1,M1-3,Bourrage,2025-03-01 10:05:01.240844,2025-03-01 10:20:01.240844,15,Bourrage sur M1-3,OP5,True
7244,L1,M1-3,Reglage,2025-03-01 05:49:01.240844,2025-03-01 06:17:01.240844,28,Reglage sur M1-3,OP5,True
7245,L1,M1-1,Changement_Format,2025-03-01 14:29:01.240844,2025-03-01 16:25:01.240844,116,Changement_Format sur M1-1,OP5,True
7246,L1,M1-3,Reglage,2025-03-01 06:47:01.240844,2025-03-01 06:57:01.240844,10,Reglage sur M1-3,OP4,True
7247,L1,M1-2,Bourrage,2025-03-01 12:10:01.240844,2025-03-01 12:17:01.240844,7,Bourrage sur M1-2,OP7,True
7248,L1,M1-3,Bourrage,2025-03-01 12:24:01.240844,2025-03-01 12:39:01.240844,15,Bourrage sur M1-3,OP14,True
7249,L1,M1-3,Bourrage,2025-03-01 11:12:01.240844,2025-03-01 11:32:01.240844,20,Bourrage sur M1-3,OP5,True
7250,L1,M1-3,Reglage,2025-03-01 12:20:01.240844,2025-03-01 12:28:01.240844,8,Reglage sur M1-3,OP2,True
7251,L1,M1-1,Bourrage,2025-03-01 11:55:01.240844,2025-03-01 12:06:01.240844,11,Bourrage sur M1-1,OP14,True
7252,L2,M2-1,Bourrage,2025-03-01 16:09:01.240844,2025-03-01 16:20:01.240844,11,Bourrage sur M2-1,OP14,True
7253,L2,M2-1,Panne_Mecanique,2025-03-01 10:07:01.240844,2025-03-01 11:16:01.240844,69,Panne_Mecanique sur M2-1,OP12,True
7254,L2,M2-2,Maintenance_Preventive,2025-03-01 12:35:01.240844,2025-03-01 15:40:01.240844,185,Maintenance_Preventive sur M2-2,OP8,True
7255,L2,M2-1,Reglage,2025-03-01 12:04:01.240844,2025-03-01 12:10:01.240844,6,Reglage sur M2-1,OP8,True
7256,L2,M2-3,Attente_Operateur,2025-03-01 04:24:01.240844,2025-03-01 04:41:01.240844,17,Attente_Operateur sur M2-3,OP13,True
7257,L2,M2-1,Attente_Operateur,2025-03-01 04:36:01.240844,2025-03-01 04:59:01.240844,23,Attente_Operateur sur M2-1,OP3,True
7258,L2,M2-1,Panne_Electrique,2025-03-01 08:14:01.240844,2025-03-01 08:47:01.240844,33,Panne_Electrique sur M2-1,OP11,True
7259,L2,M2-4,Changement_Format,2025-03-01 18:51:01.240844,2025-03-01 19:30:01.240844,39,Changement_Format sur M2-4,OP14,True
7260,L2,M2-2,Maintenance_Preventive,2025-03-01 07:01:01.240844,2025-03-01 10:35:01.240844,214,Maintenance_Preventive sur M2-2,OP12,True
7261,L3,M3-2,Maintenance_Preventive,2025-03-01 15:08:01.240844,2025-03-01 18:25:01.240844,197,Maintenance_Preventive sur M3-2,OP3,True
7262,L3,M3-1,Probleme_Qualite,2025-03-01 10:06:01.240844,2025-03-01 11:13:01.240844,67,Probleme_Qualite sur M3-1,OP9,True
7263,L3,M3-2,Attente_Materiel,2025-03-01 14:52:01.240844,2025-03-01 15:43:01.240844,51,Attente_Materiel sur M3-2,OP14,True
7264,L3,M3-2,Panne_Electrique,2025-03-01 11:59:01.240844,2025-03-01 12:48:01.240844,49,Panne_Electrique sur M3-2,OP9,True
7265,L3,M3-1,Panne_Mecanique,2025-03-01 09:33:01.240844,2025-03-01 11:14:01.240844,101,Panne_Mecanique sur M3-1,OP4,True
7266,L3,M3-2,Bourrage,2025-03-01 04:34:01.240844,2025-03-01 04:40:01.240844,6,Bourrage sur M3-2,OP4,True
7267,L3,M3-2,Changement_Format,2025-03-01 16:06:01.240844,2025-03-01 17:18:01.240844,72,Changement_Format sur M3-2,OP14,True
7268,L3,M3-2,Panne_Mecanique,2025-03-01 18:40:01.240844,2025-03-01 19:39:01.240844,59,Panne_Mecanique sur M3-2,OP13,True
7269,L3,M3-1,Probleme_Qualite,2025-03-01 07:34:01.240844,2025-03-01 08:33:01.240844,59,Probleme_Qualite sur M3-1,OP3,True
7270,L3,M3-2,Attente_Materiel,2025-03-01 16:11:01.240844,2025-03-01 16:34:01.240844,23,Attente_Materiel sur M3-2,OP3,True
7271,L3,M3-1,Bourrage,2025-03-01 20:00:01.240844,2025-03-01 20:09:01.240844,9,Bourrage sur M3-1,OP4,True
7272,L3,M3-2,Bourrage,2025-03-01 19:25:01.240844,2025-03-01 19:40:01.240844,15,Bourrage sur M3-2,OP14,True
7273,L1,M1-2,Attente_Operateur,2025-03-04 08:27:01.240844,2025-03-04 08:48:01.240844,21,Attente_Operateur sur M1-2,OP13,True
7274,L1,M1-1,Panne_Mecanique,2025-03-04 16:32:01.240844,2025-03-04 18:58:01.240844,146,Panne_Mecanique sur M1-1,OP8,True
7275,L2,M2-2,Attente_Operateur,2025-03-04 17:12:01.240844,2025-03-04 17:29:01.240844,17,Attente_Operateur sur M2-2,OP2,True
7276,L2,M2-4,Bourrage,2025-03-04 10:52:01.240844,2025-03-04 11:03:01.240844,11,Bourrage sur M2-4,OP2,True
7277,L2,M2-1,Changement_Format,2025-03-04 08:10:01.240844,2025-03-04 09:16:01.240844,66,Changement_Format sur M2-1,OP3,True
7278,L2,M2-3,Panne_Electrique,2025-03-04 14:51:01.240844,2025-03-04 16:06:01.240844,75,Panne_Electrique sur M2-3,OP4,True
7279,L2,M2-2,Reglage,2025-03-04 13:27:01.240844,2025-03-04 13:47:01.240844,20,Reglage sur M2-2,OP1,True
7280,L3,M3-2,Bourrage,2025-03-04 09:06:01.240844,2025-03-04 09:18:01.240844,12,Bourrage sur M3-2,OP13,True
7281,L3,M3-2,Nettoyage,2025-03-04 15:16:01.240844,2025-03-04 15:37:01.240844,21,Nettoyage sur M3-2,OP1,True
7282,L3,M3-2,Reglage,2025-03-04 09:17:01.240844,2025-03-04 09:44:01.240844,27,Reglage sur M3-2,OP13,True
7283,L3,M3-2,Bourrage,2025-03-04 17:03:01.240844,2025-03-04 17:27:01.240844,24,Bourrage sur M3-2,OP11,True
7284,L3,M3-2,Probleme_Qualite,2025-03-04 10:10:01.240844,2025-03-04 11:40:01.240844,90,Probleme_Qualite sur M3-2,OP7,True
7285,L3,M3-2,Attente_Operateur,2025-03-04 17:11:01.240844,2025-03-04 17:25:01.240844,14,Attente_Operateur sur M3-2,OP11,True
